API Number,Operator,Well Name,Well Number,Northing,Easting,Well Status,Class,Total Depth,Datum Elevation,Datum Type,State,County,Country,Field,Basin,Lease Name,Ground Elevation,Plugback Depth,Spud Date,Completion Date,Common Well Name,Legal Survey Type,Location,Geog. Proj.
490250652800,U.S. DOE,NPR-3,85-S-34,963610.7,803553.8,PR,O,771,5076,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5071,,1963-07-31,,85-S-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 ,"All Coordinates in Wyoming East Central State Plane, NAD 2007"
490250652900,U.S. DOE,NPR-3,86-S-34,962943.1,803571.7,PR,O,811,5099,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5094,,1962-07-20,,86-S-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34,"All Coordinates in Wyoming East Central State Plane, NAD 2008"
490250653000,U.S. DOE,NPR-3,75-S-34,963629,802920.4,PR,O,761,5088,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5083,,1961-08-08,,75-S-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34,"All Coordinates in Wyoming East Central State Plane, NAD 2009"
490250653700,U.S. DOE,NPR-3,25-S-35,963812.4,804736.3,PA,,916,5102,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5097,,1963-07-24,,25-S-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35,"All Coordinates in Wyoming East Central State Plane, NAD 2010"
490250653900,U.S. DOE,NPR-3,74-S-34,964276,802916.9,PA,O,690,5049,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5044,,1961-08-09,,74-S-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34,"All Coordinates in Wyoming East Central State Plane, NAD 2011"
490250654000,U.S. DOE,NPR-3,84-S-34,964343.2,803482.8,PR,O,770,5087,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5083,,1961-02-16,,84-S-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34,"All Coordinates in Wyoming East Central State Plane, NAD 2012"
490250654500,U.S. DOE,NPR-3,15-S-35,963601.2,804219,PR,O,820,5073,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5069,,1961-02-09,,15-S-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35,"All Coordinates in Wyoming East Central State Plane, NAD 2013"
490250654800,U.S. DOE,NPR-3,24-S-35,964630.2,804772,PA,O,900,5121,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5116,,1963-08-25,,24-S-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35,"All Coordinates in Wyoming East Central State Plane, NAD 2014"
490250655000,U.S. DOE,NPR-3,13-S-35,964984.8,804204.1,PA,O,863,5105,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5100,,1963-07-26,,13-S-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35,"All Coordinates in Wyoming East Central State Plane, NAD 2015"
490250655100,U.S. DOE,NPR-3,83-S-34,964869.8,803417.3,PA,O,800,5094,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5090,,1961-02-14,,83-S-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34,"All Coordinates in Wyoming East Central State Plane, NAD 2016"
490250655200,U.S. DOE,NPR-3,73-S-34,964918.3,802964.9,PR,O,741,5044,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5040,,1961-02-18,,73-S-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34,"All Coordinates in Wyoming East Central State Plane, NAD 2017"
490250655700,U.S. DOE,NPR-3,72-S-34,965586.5,802967.8,PA,O,820,5071,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5057,,1961-02-19,,72-S-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34,"All Coordinates in Wyoming East Central State Plane, NAD 2018"
490250656700,U.S. DOE,NPR-3,81-S-34,965981.7,803426.1,PA,O,850,5072,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5067,,1963-07-27,,81-S-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34,"All Coordinates in Wyoming East Central State Plane, NAD 2019"
490250656900,U.S. DOE,NPR-3,61-S-34,966241.5,802105.4,PR,O,750,5048,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5043,,1961-08-10,,61-S-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 ,"All Coordinates in Wyoming East Central State Plane, NAD 2020"
490250657300,U.S. DOE,NPR-3,71-S-34,966255.5,802890.5,PR,O,861,5067,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5063,,1961-02-21,,71-S-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34,"All Coordinates in Wyoming East Central State Plane, NAD 2021"
490250657800,U.S. DOE,NPR-3,78-SX-27,966839.8,802870.9,PA,O,865,5042,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5038,0,1961-02-23,2/25/61,78-SX-27,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 27,"All Coordinates in Wyoming East Central State Plane, NAD 2022"
490250658100,U.S. DOE,NPR-3,88-SX-27,967030.9,803407.6,PA,O,940,5074,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5069,,1963-07-29,7/30/63,88-SX-27,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 27,"All Coordinates in Wyoming East Central State Plane, NAD 2023"
490250659000,U.S. DOE,NPR-3,87-SX-27,967580.7,803362.3,PA,O,1000,5087,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5082,,1961-08-11,8/13/61,87-SX-27,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 27,"All Coordinates in Wyoming East Central State Plane, NAD 2024"
490250659800,U.S. DOE,NPR-3,62-AX-29,971059.7,791479,PR,O,3060,5009,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4998,3019,1971-07-23,7/28/71,62-AX-29,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 29 ,"All Coordinates in Wyoming East Central State Plane, NAD 2025"
490250663200,U.S. DOE,NPR-3,57-AX-20,972253.7,791245.3,PA,O,2732,5019,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5011,,1964-07-25,,57-AX-20,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 20,"All Coordinates in Wyoming East Central State Plane, NAD 2026"
490250664200,Mammoth Production,NPR-3,401-A-20,974057,790748.4,PA,O,2881,5051.7,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,0,2695,1927-11-23,,401-A-20,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 20,"All Coordinates in Wyoming East Central State Plane, NAD 2027"
490250945000,U.S. DOE,NPR-3,41-AX-29,971357.1,790157.1,PA,O,2840,5017,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5007,2828,1966-04-16,6/3/66,41-AX-29,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 29 ,"All Coordinates in Wyoming East Central State Plane, NAD 2028"
490250949100,U.S. DOE,NPR-3,65-AX-20,974003.5,791095.4,PA,O,2730,5053,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5043,,1966-05-02,,65-AX-20,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 20,"All Coordinates in Wyoming East Central State Plane, NAD 2029"
490250949200,U.S. DOE,NPR-3,51-AX-29,971447.8,791006.9,PA,O,2823,5007.3,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4997,,1966-04-29,,51-AX-29,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 29 ,"All Coordinates in Wyoming East Central State Plane, NAD 2030"
490250951100,U.S. DOE,NPR-3,72-AX-20,975996.8,791995.3,PA,O,2740,5042,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5032,,1966-05-09,,72-AX-20,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 20 ,"All Coordinates in Wyoming East Central State Plane, NAD 2031"
490250951200,U.S. DOE,NPR-3,75-AX-20,974073,792055.3,PA,I,2750,5016,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5006,,1966-05-04,,75-AX-20,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 20,"All Coordinates in Wyoming East Central State Plane, NAD 2032"
490250952100,U.S. DOE,NPR-3,74-AX-20,974478.6,792059.1,PA,O,2750,5018,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5008,,1966-05-06,,74-AX-20,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 20,"All Coordinates in Wyoming East Central State Plane, NAD 2033"
490250952400,U.S. DOE,NPR-3,42-AX-29,970902.9,789946.5,PA,O,2860,5020.3,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5010,,1966-05-24,,42-AX-29,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 29,"All Coordinates in Wyoming East Central State Plane, NAD 2034"
490250952500,U.S. DOE,NPR-3,33-Sh-29,969898.3,789670.6,PR,O,2955,5019,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5009,,1966-05-20,,33-SH-29,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 29,"All Coordinates in Wyoming East Central State Plane, NAD 2035"
490250952700,U.S. DOE,NPR-3,82-AX-20,976228.7,792546.5,PA,O,2717,5014.3,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5004,,1966-05-14,,82-AX-20,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 20 ,"All Coordinates in Wyoming East Central State Plane, NAD 2036"
490250953300,Mammoth Production,NPR-3,403-A-20,972607.6,792218.8,PA,O,2749,5012,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,0,,1923-05-07,,403-A-20,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 20,"All Coordinates in Wyoming East Central State Plane, NAD 2037"
490250953400,Mammoth Production,NPR-3,201-A-21,976726.8,793322.6,PA,O,2727,4981,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4981,,1922-07-11,,201-A-21,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 21 ,"All Coordinates in Wyoming East Central State Plane, NAD 2038"
490250958900,U.S. DOE,NPR-3,87-S-11,952109.4,809040.2,PR,O,1335,5289,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5284,,1966-08-15,,87-S-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11,"All Coordinates in Wyoming East Central State Plane, NAD 2039"
490250959000,U.S. DOE,NPR-3,85-S-11,953451.4,809049.3,PR,O,1361,5287,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5281.9,,1966-08-12,,85-S-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11,"All Coordinates in Wyoming East Central State Plane, NAD 2040"
490250959100,Mammoth Production,NPR-3,404-A-20,971923.6,792246.1,PA,I,2770,5004,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5004,,1923-05-10,,404-A-20,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 20,"All Coordinates in Wyoming East Central State Plane, NAD 2041"
490250959200,Mammoth Production,NPR-3,107-A-29,971286.5,792244.8,PA,,2775,4974.2,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,0,,1923-04-27,,107-A-29,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 29 ,"All Coordinates in Wyoming East Central State Plane, NAD 2042"
490250959400,Pacific Enterprises Oil Company,Salt Creek Trail,47 16-324,979507.9,793112.4,PA,,3851,5032,KB,Wyoming,Natrona,U.S.A.,Salt Creek,Powder River,,,,1966-12-28,,,CONGRESS,TWP:       - Range:      - Sec.    ,"All Coordinates in Wyoming East Central State Plane, NAD 2043"
490250967900,U.S. DOE,NPR-3,43-SX-2,959761.3,806256.4,PA,,881,5152,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5146,880,1963-07-18,7/19/63,43-SX-2,CONGRESS,TWP:       - Range:      - Sec.    ,"All Coordinates in Wyoming East Central State Plane, NAD 2044"
490250968000,U.S. DOE,NPR-3,55-S-2,958577.5,806853.2,PA,,1010,5168,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5163,,1960-03-22,,55-S-2,CONGRESS,TWP:      - Range:      - Sec.   ,"All Coordinates in Wyoming East Central State Plane, NAD 2045"
490250970700,U.S. DOE,NPR-3,78-SX-11,951464.3,808178.9,PR,O,1142,5250,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5245,,1966-08-26,,78-SX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11,"All Coordinates in Wyoming East Central State Plane, NAD 2046"
490250970800,U.S. DOE,NPR-3,72-S-14,950147,808427.5,PR,O,1195,5270,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5265,1153,1966-08-24,8/26/66,72-S-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14,"All Coordinates in Wyoming East Central State Plane, NAD 2047"
490250970900,U.S. DOE,NPR-3,73-S-14,949384.5,808464.5,PR,O,1200,5294,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5274,1165,1966-08-22,,73-S-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14,"All Coordinates in Wyoming East Central State Plane, NAD 2048"
490250971000,U.S. DOE,NPR-3,83-S-14,949518.2,809092.4,PA,,1363,5305,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5300,1338,1966-08-20,8/22/66,83-S-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14,"All Coordinates in Wyoming East Central State Plane, NAD 2049"
490250971100,U.S. DOE,NPR-3,71-AX-15,950406.7,803453.2,PR,O,5670,5247.55,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5236.1,,1966-07-11,,71-AX-15,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 15 ,"All Coordinates in Wyoming East Central State Plane, NAD 2050"
490250971600,U.S. DOE,NPR-3,81-S-14,951123.7,809039.2,SI,O,1139,5288,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5283,1325,1966-08-18,8/20/66,81-S-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14,"All Coordinates in Wyoming East Central State Plane, NAD 2051"
490250972800,U.S. DOE,NPR-3,76-S-11,952705.5,808387,PR,O,1191,5266,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5261,,1966-08-26,,76-S-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11,"All Coordinates in Wyoming East Central State Plane, NAD 2052"
490251001700,U.S. DOE,NPR-3,11-TpX-23,945437.1,804573.3,PA,,6190,5283,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5272,,1968-06-22,,11-TPX-23,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 23 ,"All Coordinates in Wyoming East Central State Plane, NAD 2053"
490251001800,U.S. DOE,NPR-3,6-A-21,973306.7,793482.4,PA,,3025,5002,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4991,,1968-07-10,,6-A-21,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 21,"All Coordinates in Wyoming East Central State Plane, NAD 2054"
490251002100,U.S. DOE,NPR-3,15-ShX-2,958361.9,804320,PA,,2569,5127,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5116,,1979-05-25,,15-SHX-2,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 2  ,"All Coordinates in Wyoming East Central State Plane, NAD 2055"
490251002200,U.S. DOE,NPR-3,73-A-29,969654.3,792602,PA,O,2872,5031,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5020,,1968-07-24,,73-A-29,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 29,"All Coordinates in Wyoming East Central State Plane, NAD 2056"
490251002500,U.S. DOE,NPR-3,27-AX-34,962383.1,799616.5,AI,I,2999,5185,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5172,,1969-08-04,,27-AX-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34,"All Coordinates in Wyoming East Central State Plane, NAD 2057"
490251002600,U.S. DOE,NPR-3,37-AX-3,956884.6,800117,PR,O,3108,5257,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5244,,1969-06-14,6/23/69,37-AX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2058"
490251002700,U.S. DOE,NPR-3,81-AX-4,960599,798466.3,PR,O,3044,5183,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5170,,1969-07-25,8/2/69,81-AX-4,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 4 ,"All Coordinates in Wyoming East Central State Plane, NAD 2059"
490251021100,Mammoth Production,NPR-3,402-A-20,971787.1,790809.9,PA,O,2711,5014,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5014,2750,1923-02-20,5/12/23,402-A-20,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 20 ,"All Coordinates in Wyoming East Central State Plane, NAD 2060"
490251021200,Mammoth Production,NPR-3,302-A-3,958337.6,800516.1,AI,I,3000,5199,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5199,,1923-04-01,,302-A-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2061"
490251021400,Mammoth Production,NPR-3,409-A-20,973234.4,790887.2,PA,O,2714,5043,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5043,,1924-05-15,10/18/65,409-A-20,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 20,"All Coordinates in Wyoming East Central State Plane, NAD 2062"
490251021500,U.S. DOE,NPR-3,21-AX-21,976603.6,794222.9,PA,O,2875,4985,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4975,,1972-08-12,,21-AX-21,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 21 ,"All Coordinates in Wyoming East Central State Plane, NAD 2063"
490251021600,Mammoth Production,NPR-3,203-A-29,971354.7,789514.4,PA,O,2788,5020,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5020,2779,1923-03-23,6/24/23,203-A-29,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 29,"All Coordinates in Wyoming East Central State Plane, NAD 2064"
490251021700,Mammoth Production,NPR-3,204-A-29,970551.4,789594.7,PA,O,2838,5016,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5016,,1923-04-05,5/24/23,204-A-29,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 29 ,"All Coordinates in Wyoming East Central State Plane, NAD 2065"
490251021800,Mammoth Production,NPR-3,103-A-33,965429.7,796374.2,AI,I,2851,5132,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,0,,1923-05-13,,103-A-33,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 33 ,"All Coordinates in Wyoming East Central State Plane, NAD 2066"
490251021900,Mammoth Production,NPR-3,202-A-34,964205.4,800320.6,PR,O,2916,5092.78,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5092.78,0,1923-04-07,6/20/23,202-A-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 ,"All Coordinates in Wyoming East Central State Plane, NAD 2067"
490251022000,U.S. DOE,NPR-3,83-AX-20,975803.7,792865.8,PA,O,2770,5009,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4994,2714,1971-07-14,7/20/71,83-AX-20,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 20 ,"All Coordinates in Wyoming East Central State Plane, NAD 2068"
490251022100,Mammoth Production,NPR-3,101-A-20,975389.8,792036.7,PA,O,2651,5025,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5025,2651,1922-08-10,12/20/22,101-A-20,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 20,"All Coordinates in Wyoming East Central State Plane, NAD 2069"
490251022200,Mammoth Production,NPR-3,102-A-20,976722.7,792973.9,PA,O,2710,4991,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4991,2704,1922-09-19,4/6/05,102-A-20,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 20 ,"All Coordinates in Wyoming East Central State Plane, NAD 2070"
490251022300,Mammoth Production,NPR-3,103-A-20,976611.3,792121.8,PA,O,2650,5017.64,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5018,2652,1923-03-31,6/4/23,103-A-20,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 20 ,"All Coordinates in Wyoming East Central State Plane, NAD 2071"
490251022700,Mammoth Production,NPR-3,203-Sh-3,960272,799036.9,PR,O,2015,5196.9,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5196.9,,1923-04-13,5/16/23,203-SH-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2072"
490251023000,U.S. DOE,NPR-3,14-S-35,964322.4,804208.1,PA,O,862,5114,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5110,,1961-02-25,,14-S-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35,"All Coordinates in Wyoming East Central State Plane, NAD 2073"
490251023100,U.S. DOE,NPR-3,46-S-14,947129.8,806351.4,SI,O,950,5281,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5271,941,1970-06-23,6/25/70,46-S-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14,"All Coordinates in Wyoming East Central State Plane, NAD 2074"
490251023200,U.S. DOE,NPR-3,57-SX-34,961907,801965.1,PR,O,3380,5098,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5084,,1967-08-02,,57-SX-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34,"All Coordinates in Wyoming East Central State Plane, NAD 2075"
490251023300,U.S. DOE,NPR-3,51-AX-28,971068.8,796503.2,PA,O,5522,5008,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4997,,1968-07-06,,51-AX-28,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 28 ,"All Coordinates in Wyoming East Central State Plane, NAD 2076"
490251025200,U.S. DOE,NPR-3,11-StX-11,955554,804896.6,PR,O,4154,5178,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5165,2005,1975-07-09,,11-STX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11,"All Coordinates in Wyoming East Central State Plane, NAD 2077"
490251025300,U.S. DOE,NPR-3,46-A-28,968078.6,795588.8,PA,O,3218,5088,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5075,,1975-09-08,,46-A-28,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 28,"All Coordinates in Wyoming East Central State Plane, NAD 2078"
490251025900,Mammoth Production,NPR-3,401-St-29,968716.5,792831.2,PA,,1745,5038.32,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5038.32,0,1923-07-02,7/23/23,401-ST-29,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 29,"All Coordinates in Wyoming East Central State Plane, NAD 2079"
490251026000,Mammoth Production,NPR-3,402-St-29,968661.2,792301.7,PA,O,2183,5032.32,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5032.32,0,1923-08-08,8/24/23,402-ST-29,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 29,"All Coordinates in Wyoming East Central State Plane, NAD 2080"
490251026100,Mammoth Production,NPR-3,306-St-28,968744.7,795601.9,PA,O,1532,5039.86,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5039.86,1532,1923-08-12,8/29/23,306-ST-28,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 28,"All Coordinates in Wyoming East Central State Plane, NAD 2081"
490251026200,U.S. DOE,NPR-3,33-A-28,969720.7,795243.1,PA,O,2906,5050,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5039,,1968-07-18,,33-A-28,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 28,"All Coordinates in Wyoming East Central State Plane, NAD 2082"
