WLBR_ID,Company,Field_Name,Lat,Lon,Yr,OEB,Oil_BBLS,Gas_OEB,Gas_KCF,Days_Tot,Water_Tot,FM AGE,Formation,Oil_Gravity,,,,,,
2505992,BLACK BEAR OIL CORPORATION,CLARK RANCH,43.035417,-106.964340,2000,1810,1810,0,0,313,20462,Penn,TENSLEEP,19.3,,,,,,
2505995,BLACK BEAR OIL CORPORATION,CLARK RANCH,43.035369,-106.959534,2000,2729,2729,0,0,313,34104,Penn,TENSLEEP,19.3,,,,,,
2505996,BLACK BEAR OIL CORPORATION,CLARK RANCH,43.035410,-106.969110,2000,283,283,0,0,151,0,Penn,TENSLEEP,8.8,,,,,,
2505997,L R COMPANY,COLE CREEK,43.037847,-106.085848,2000,660,660,0,0,24,0,Cret. Lwr,MUDDY,9.7,,,,,,
2506006,TEOCALI  ENERGY LLC,POISON SPIDER,42.834053,-106.736882,2000,15,15,0,0,333,0,Cret. Lwr,MUDDY,,,,,,,
2506036,CHEVRON USA INC,WALTMAN,43.083353,-107.223569,2000,3850,0,3850,23097,366,980,Paleocene,FORT UNION,,,,,,,
2506037,CHEVRON USA INC,WALTMAN,43.083130,-107.210122,2000,12789,509,12280,73677,366,187,Paleocene,FORT UNION,13.8,,,,,,
2506043,HILCORP ENERGY COMPANY,WALTMAN,43.094110,-107.220218,2000,5999,0,5999,35996,275,47,Paleocene,FORT UNION,,,,,,,
2506056,B3T LLC,CASPER CREEK NORTH,43.116343,-106.617830,2000,1221,1221,0,0,366,114660,Penn,TENSLEEP,,,,,,,
2506067,B3T LLC,CASPER CREEK NORTH,43.119477,-106.617784,2000,2600,2600,0,0,366,221676,Penn,TENSLEEP,,,,,,,
2506070,SUNSHINE VALLEY PETROLEUM,TWENTY MILE HILL,43.119928,-106.272628,2000,794,794,0,0,361,0,Cret. Upr,FRONTIER,38.0,,,,,,
2506071,B3T LLC,CASPER CREEK NORTH,43.120706,-106.622089,2000,2219,2219,0,0,366,267540,Penn,TENSLEEP,,,,,,,
2506074,B3T LLC,CASPER CREEK NORTH,43.122999,-106.623049,2000,304,304,0,0,366,15288,Triassic,CROW MOUNTAIN,,,,,,,
2506074,B3T LLC,CASPER CREEK NORTH,43.122999,-106.623049,2000,1300,1300,0,0,366,183456,Penn,TENSLEEP,,,,,,,
2506081,SUNSHINE VALLEY PETROLEUM,TWENTY MILE HILL,43.123333,-106.277884,2000,423,423,0,0,271,0,Cret. Upr,FRONTIER,28.5,,,,,,
2506091,SUNSHINE VALLEY PETROLEUM,TWENTY MILE HILL,43.127014,-106.263914,2000,277,277,0,0,241,0,Cret. Upr,FRONTIER,25.3,,,,,,
2506092,SUNSHINE VALLEY PETROLEUM,TWENTY MILE HILL,43.127005,-106.272814,2000,865,865,0,0,361,0,Cret. Upr,FRONTIER,38.0,,,,,,
2506096,SUNSHINE VALLEY PETROLEUM,TWENTY MILE HILL,43.130591,-106.277766,2000,391,391,0,0,361,0,Cret. Upr,FRONTIER,38.0,,,,,,
2506098,BLACK BEAR OIL CORPORATION,SAGE SPRING CREEK,43.131770,-106.139746,2000,14665,14078,587,3519,357,359733,Cret. Lwr,DAKOTA,34.9,,,,,,
2506106,BLACK BEAR OIL CORPORATION,SAGE SPRING CREEK,43.135369,-106.134660,2000,19484,18704,780,4678,359,237650,Cret. Lwr,DAKOTA,34.9,,,,,,
2506115,BLACK BEAR OIL CORPORATION,SAGE SPRING CREEK,43.142932,-106.139610,2000,4076,3913,163,978,358,15802,Cret. Lwr,DAKOTA,34.9,,,,,,
2506124,CHEVRON USA INC,WALTMAN,43.131255,-107.211951,2000,43540,913,42627,255763,366,0,Cret. Upr,LANCE,59.8,,,,,,
2506148,AETHON ENERGY OPERATING LLC,FRENCHIE DRAW,43.169651,-107.499055,2000,2030,0,2030,12181,210,16203,Paleocene,FORT UNION,,,,,,,
2506180,TEREX ENERGY CORPORATION,BURKE RANCH,43.182281,-106.249614,2000,2165,2165,0,0,290,462474,Cret. Lwr,DAKOTA,11.2,,,,,,
2506198,BLACK BEAR OIL CORPORATION,SAGE SPRING CREEK,43.189531,-106.169257,2000,3428,3301,127,761,253,23456,Cret. Lwr,DAKOTA,14.7,,,,,,
2506201,TEREX ENERGY CORPORATION,BURKE RANCH,43.189807,-106.269065,2000,124,124,0,0,152,11254,Cret. Lwr,DAKOTA,8.3,,,,,,
2506203,CITATION OIL & GAS CORPORATION,NOTCHES,43.186933,-107.039901,2000,3471,3471,0,0,360,91993,Penn,TENSLEEP,21.1,,,,,,
2506212,CITATION OIL & GAS CORPORATION,NOTCHES,43.195830,-107.037500,2000,7354,7354,0,0,358,1703330,Penn,TENSLEEP,21.1,,,,,,
2506216,CITATION OIL & GAS CORPORATION,NOTCHES,43.198076,-107.029836,2000,9375,9375,0,0,360,1472286,Penn,TENSLEEP,21.1,,,,,,
2506218,CITATION OIL & GAS CORPORATION,NOTCHES,43.197840,-107.040083,2000,15630,15630,0,0,360,690001,Penn,TENSLEEP,21.1,,,,,,
2506220,CITATION OIL & GAS CORPORATION,NOTCHES,43.199702,-107.032693,2000,7788,7788,0,0,360,1247033,Penn,TENSLEEP,21.1,,,,,,
2506222,CITATION OIL & GAS CORPORATION,NOTCHES,43.199575,-107.037268,2000,14165,14165,0,0,353,451016,Penn,TENSLEEP,21.1,,,,,,
2506224,CITATION OIL & GAS CORPORATION,NOTCHES,43.200604,-107.034680,2000,4007,4007,0,0,360,154231,Penn,TENSLEEP,21.1,,,,,,
2506225,CITATION OIL & GAS CORPORATION,NOTCHES,43.200990,-107.039720,2000,3480,3480,0,0,358,276084,Penn,TENSLEEP,21.1,,,,,,
2506245,BLACK BEAR OIL CORPORATION,SAGE SPRING CREEK,43.221809,-106.189082,2000,9280,8910,370,2222,355,0,Cret. Lwr,DAKOTA,35.3,,,,,,
2506247,BLACK BEAR OIL CORPORATION,SAGE SPRING CREEK,43.221508,-106.179513,2000,61549,5660,55889,335331,363,0,Cret. Lwr,DAKOTA,35.3,,,,,,
2506251,FLYING J OIL & GAS INC,SAGE SPRING CREEK,43.225456,-106.194058,2000,0,0,0,0,495,0,Cret. Lwr,DAKOTA,,,,,,,
2506259,BLACK BEAR OIL CORPORATION,SAGE SPRING CREEK,43.229265,-106.179242,2000,0,0,0,0,30,0,Cret. Lwr,DAKOTA,,,,,,,
2506310,STEALTH ENERGY USA INC,TEAPOT EAST,43.263190,-106.170730,2000,134,134,0,0,366,69,Cret. Upr,SHANNON,20.5,,,,,,
2506313,STEALTH ENERGY USA INC,TEAPOT EAST,43.266277,-106.170733,2000,178,178,0,0,366,96,Cret. Upr,SHANNON,20.5,,,,,,
2506316,STEALTH ENERGY USA INC,TEAPOT EAST,43.268086,-106.168248,2000,178,178,0,0,366,87,Cret. Upr,SHANNON,20.5,,,,,,
2506317,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.268051,-106.177984,2000,128,128,0,0,366,162,Cret. Upr,SHANNON,35.7,,,,,,
2506318,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.268076,-106.173170,2000,719,719,0,0,366,914,Cret. Upr,SHANNON,35.7,,,,,,
2506320,STEALTH ENERGY USA INC,TEAPOT EAST,43.269617,-106.170719,2000,190,190,0,0,366,96,Cret. Upr,SHANNON,18.0,,,,,,
2506322,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.269732,-106.175675,2000,134,134,0,0,275,96,Cret. Upr,SHANNON,35.7,,,,,,
2506325,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.271469,-106.182925,2000,240,240,0,0,366,53,Cret. Upr,SHANNON,35.7,,,,,,
2506326,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.271698,-106.173192,2000,32,32,0,0,67,0,Cret. Upr,STEELE,35.7,,,,,,
2506327,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.271523,-106.177983,2000,48,48,0,0,153,0,Cret. Upr,SHANNON,35.7,,,,,,
2506328,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.273440,-106.180430,2000,162,162,0,0,366,53,Cret. Upr,SHANNON,35.7,,,,,,
2506329,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.273499,-106.175842,2000,39,39,0,0,200,14,Cret. Upr,SHANNON,35.7,,,,,,
2506331,STEALTH ENERGY USA INC,TEAPOT EAST,43.273788,-106.170712,2000,225,225,0,0,366,112,Cret. Upr,SHANNON,20.5,,,,,,
2506332,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.275299,-106.173189,2000,454,454,0,0,366,373,Cret. Upr,SHANNON,35.7,,,,,,
2506334,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.275246,-106.178056,2000,161,161,0,0,184,0,Cret. Upr,SHANNON,35.7,,,,,,
2506335,STEALTH ENERGY USA INC,TEAPOT EAST,43.275756,-106.168599,2000,184,184,0,0,366,97,Cret. Upr,SHANNON,20.5,,,,,,
2506336,STEALTH ENERGY USA INC,TEAPOT EAST,43.277114,-106.170709,2000,193,193,0,0,366,96,Cret. Upr,SHANNON,20.5,,,,,,
2506337,STEALTH ENERGY USA INC,TEAPOT EAST,43.277148,-106.166127,2000,190,190,0,0,366,114,Cret. Upr,SHANNON,20.5,,,,,,
2506339,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.277059,-106.175617,2000,246,246,0,0,342,49,Cret. Upr,SHANNON,35.7,,,,,,
2506340,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.277017,-106.180503,2000,162,162,0,0,366,0,Cret. Upr,SHANNON,35.7,,,,,,
2506342,STEALTH ENERGY USA INC,TEAPOT EAST,43.278411,-106.176022,2000,128,128,0,0,335,63,Cret. Upr,SHANNON,17.5,,,,,,
2506343,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.278694,-106.187982,2000,319,319,0,0,366,0,Cret. Upr,SHANNON,35.7,,,,,,
2506346,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.278656,-106.183126,2000,263,263,0,0,353,155,Cret. Upr,SHANNON,35.7,,,,,,
2506347,STEALTH ENERGY USA INC,TEAPOT EAST,43.278736,-106.168041,2000,229,229,0,0,366,129,Cret. Upr,SHANNON,20.5,,,,,,
2506348,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.278696,-106.173171,2000,58,58,0,0,184,12,Cret. Upr,SHANNON,35.7,,,,,,
2506349,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.278628,-106.187937,2000,291,291,0,0,366,266,Cret. Upr,SHANNON,35.7,,,,,,
2506350,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.278674,-106.185552,2000,1,1,0,0,184,5,Cret. Upr,SHANNON,35.7,,,,,,
2506351,STEALTH ENERGY USA INC,TEAPOT EAST,43.282330,-106.168226,2000,216,216,0,0,335,114,Cret. Upr,SHANNON,20.5,,,,,,
2506354,STEALTH ENERGY USA INC,TEAPOT EAST,43.280564,-106.176152,2000,133,133,0,0,350,65,Cret. Upr,SHANNON,15.0,,,,,,
2506355,STEALTH ENERGY USA INC,TEAPOT EAST,43.280619,-106.211995,2000,100,100,0,0,305,0,Cret. Upr,SHANNON,8.1,,,,,,
2506356,STEALTH ENERGY USA INC,TEAPOT EAST,43.280577,-106.173072,2000,133,133,0,0,366,62,Cret. Upr,SHANNON,17.5,,,,,,
2506357,STEALTH ENERGY USA INC,TEAPOT EAST,43.282348,-106.176113,2000,132,132,0,0,366,62,Cret. Upr,SHANNON,20.5,,,,,,
2506358,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.280484,-106.175637,2000,162,162,0,0,366,106,Cret. Upr,SHANNON,35.7,,,,,,
2506360,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.280474,-106.185539,2000,345,345,0,0,366,80,Cret. Upr,SHANNON,35.7,,,,,,
2506361,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.280465,-106.183109,2000,134,134,0,0,366,27,Cret. Upr,SHANNON,35.7,,,,,,
2506362,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.280502,-106.173174,2000,215,215,0,0,352,17,Cret. Upr,SHANNON,35.7,,,,,,
2506363,STEALTH ENERGY USA INC,TEAPOT EAST,43.280540,-106.175476,2000,106,106,0,0,305,50,Cret. Upr,SHANNON,22.5,,,,,,
2506365,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.282302,-106.178032,2000,134,134,0,0,366,80,Cret. Upr,SHANNON,35.7,,,,,,
2506366,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.282311,-106.173176,2000,162,162,0,0,366,53,Cret. Upr,SHANNON,35.7,,,,,,
2506367,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.282271,-106.183092,2000,81,81,0,0,184,46,Cret. Upr,SHANNON,35.7,,,,,,
2506368,STEALTH ENERGY USA INC,TEAPOT EAST,43.271682,-106.167829,2000,221,221,0,0,366,116,Cret. Upr,SHANNON,20.5,,,,,,
2506371,STEALTH ENERGY USA INC,TEAPOT EAST,43.282224,-106.172883,2000,130,130,0,0,366,61,Cret. Upr,SHANNON,20.5,,,,,,
2506372,STEALTH ENERGY USA INC,TEAPOT EAST,43.284200,-106.172882,2000,127,127,0,0,366,61,Cret. Upr,SHANNON,25.5,,,,,,
2506373,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.282295,-106.175636,2000,58,58,0,0,184,0,Cret. Upr,SHANNON,35.7,,,,,,
2506375,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.284119,-106.173178,2000,162,162,0,0,366,80,Cret. Upr,SHANNON,35.7,,,,,,
2506377,STEALTH ENERGY USA INC,TEAPOT EAST,43.283880,-106.165858,2000,220,220,0,0,366,122,Cret. Upr,SHANNON,20.5,,,,,,
2506380,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.283912,-106.183075,2000,16,16,0,0,184,30,Cret. Upr,SHANNON,35.7,,,,,,
2506383,STEALTH ENERGY USA INC,TEAPOT EAST,43.283854,-106.170703,2000,197,197,0,0,366,105,Cret. Upr,SHANNON,20.5,,,,,,
2506389,STEALTH ENERGY USA INC,TEAPOT EAST,43.285916,-106.176077,2000,137,137,0,0,366,66,Cret. Upr,SHANNON,18.0,,,,,,
2506390,STEALTH ENERGY USA INC,TEAPOT EAST,43.285953,-106.168226,2000,233,233,0,0,366,122,Cret. Upr,SHANNON,17.5,,,,,,
2506392,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.285820,-106.182801,2000,38,38,0,0,122,15,Cret. Upr,SHANNON,35.7,,,,,,
2506394,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.286027,-106.187955,2000,460,460,0,0,366,412,Cret. Upr,SHANNON,35.7,,,,,,
2506397,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.287659,-106.173187,2000,23,23,0,0,184,0,Cret. Upr,SHANNON,35.7,,,,,,
2506405,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.287624,-106.180609,2000,297,297,0,0,300,100,Cret. Upr,SHANNON,35.7,,,,,,
2506407,STEALTH ENERGY INC,TEAPOT EAST,43.287959,-106.173079,2000,0,0,0,0,495,0,Cret. Upr,SHANNON,,,,,,,
2506408,STEALTH ENERGY INC,TEAPOT EAST,43.288029,-106.176084,2000,0,0,0,0,495,0,Cret. Upr,SHANNON,,,,,,,
2506409,STEALTH ENERGY USA INC,TEAPOT EAST,43.288052,-106.165754,2000,113,113,0,0,213,70,Cret. Upr,SHANNON,10.1,,,,,,
2506411,STEALTH ENERGY USA INC,TEAPOT EAST,43.289181,-106.176163,2000,164,164,0,0,366,80,Cret. Upr,SHANNON,18.0,,,,,,
2506413,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.289396,-106.178147,2000,244,244,0,0,366,20,Cret. Upr,SHANNON,35.7,,,,,,
2506416,STEALTH ENERGY USA INC,TEAPOT EAST,43.289575,-106.168238,2000,177,177,0,0,366,92,Cret. Upr,SHANNON,17.5,,,,,,
2506417,STEALTH ENERGY USA INC,TEAPOT EAST,43.289807,-106.170981,2000,169,169,0,0,366,86,Cret. Upr,SHANNON,17.5,,,,,,
2506418,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.289379,-106.185500,2000,266,266,0,0,366,134,Cret. Upr,SHANNON,35.7,,,,,,
2506419,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.289388,-106.179406,2000,187,187,0,0,366,53,Cret. Upr,SHANNON,35.7,,,,,,
2506421,STEALTH ENERGY USA INC,TEAPOT EAST,43.286761,-106.190868,2000,121,121,0,0,366,60,Cret. Upr,SHANNON,20.5,,,,,,
2506424,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.291129,-106.183041,2000,130,130,0,0,287,64,Cret. Upr,SHANNON,35.7,,,,,,
2506426,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.291155,-106.178149,2000,104,104,0,0,357,0,Cret. Upr,SHANNON,35.7,,,,,,
2506428,STEALTH ENERGY USA INC,TEAPOT EAST,43.291400,-106.165765,2000,260,260,0,0,366,130,Cret. Upr,SHANNON,17.5,,,,,,
2506429,STEALTH ENERGY USA INC,TEAPOT EAST,43.291706,-106.176172,2000,116,116,0,0,366,57,Cret. Upr,SHANNON,20.5,,,,,,
2506435,STEALTH ENERGY USA INC,TEAPOT EAST,43.285421,-106.176413,2000,131,131,0,0,366,64,Cret. Upr,SHANNON,20.5,,,,,,
2506436,STEALTH ENERGY USA INC,TEAPOT EAST,43.292750,-106.172900,2000,139,139,0,0,366,67,Cret. Upr,SHANNON,20.5,,,,,,
2506439,STEALTH ENERGY USA INC,TEAPOT EAST,43.293220,-106.168230,2000,245,245,0,0,335,116,Cret. Upr,SHANNON,15.0,,,,,,
2506440,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.293067,-106.185491,2000,46,46,0,0,184,0,Cret. Upr,SHANNON,35.7,,,,,,
2506441,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.291144,-106.185501,2000,92,92,0,0,184,12,Cret. Upr,SHANNON,35.7,,,,,,
2506444,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.296688,-106.173209,2000,995,995,0,0,231,72,Cret. Upr,SHANNON,35.7,,,,,,
2506452,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.294860,-106.180650,2000,247,247,0,0,340,1,Cret. Upr,NIOBRARA,35.7,,,,,,
2506456,STEALTH ENERGY USA INC,TEAPOT EAST,43.295015,-106.172915,2000,140,140,0,0,366,68,Cret. Upr,SHANNON,20.5,,,,,,
2506457,STEALTH ENERGY USA INC,TEAPOT EAST,43.295110,-106.176146,2000,135,135,0,0,366,64,Cret. Upr,SHANNON,20.5,,,,,,
2506463,STEALTH ENERGY USA INC,TEAPOT EAST,43.296414,-106.173032,2000,156,156,0,0,366,74,Cret. Upr,SHANNON,20.5,,,,,,
2506464,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.296274,-106.173212,2000,45,45,0,0,92,0,Cret. Upr,SHANNON,35.7,,,,,,
2506465,STEALTH ENERGY USA INC,TEAPOT EAST,43.296392,-106.177690,2000,126,126,0,0,366,58,Cret. Upr,SHANNON,18.0,,,,,,
2506466,STEALTH ENERGY USA INC,TEAPOT EAST,43.296591,-106.176263,2000,128,128,0,0,366,58,Cret. Upr,SHANNON,20.5,,,,,,
2506467,STEALTH ENERGY USA INC,TEAPOT EAST,43.296280,-106.181052,2000,138,138,0,0,366,64,Cret. Upr,SHANNON,18.0,,,,,,
2506469,STEALTH ENERGY USA INC,TEAPOT EAST,43.296715,-106.168262,2000,863,863,0,0,366,365,Cret. Upr,SHANNON,15.0,,,,,,
2506470,STEALTH ENERGY USA INC,TEAPOT EAST,43.296705,-106.170741,2000,75,75,0,0,213,153,Cret. Upr,SHANNON,7.6,,,,,,
2506472,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.296594,-106.187733,2000,162,162,0,0,366,0,Cret. Upr,SHANNON,35.7,,,,,,
2506473,STEALTH ENERGY USA INC,TEAPOT EAST,43.297482,-106.179422,2000,149,149,0,0,366,72,Cret. Upr,SHANNON,18.0,,,,,,
2506474,STEALTH ENERGY USA INC,TEAPOT EAST,43.298439,-106.185716,2000,139,139,0,0,366,68,Cret. Upr,SHANNON,18.0,,,,,,
2506475,STEALTH ENERGY USA INC,TEAPOT EAST,43.297505,-106.174463,2000,135,135,0,0,366,64,Cret. Upr,SHANNON,25.5,,,,,,
2506477,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.297420,-106.183410,2000,187,187,0,0,366,0,Cret. Upr,SHANNON,35.7,,,,,,
2506479,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.298351,-106.190420,2000,508,508,0,0,366,27,Cret. Upr,SHANNON,35.7,,,,,,
2506481,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.298366,-106.187955,2000,159,159,0,0,274,21,Cret. Upr,SHANNON,35.7,,,,,,
2506483,STEALTH ENERGY USA INC,TEAPOT EAST,43.298429,-106.170747,2000,213,213,0,0,366,109,Cret. Upr,SHANNON,17.5,,,,,,
2506485,STEALTH ENERGY USA INC,TEAPOT EAST,43.298599,-106.181060,2000,121,121,0,0,366,60,Cret. Upr,SHANNON,23.0,,,,,,
2506486,STEALTH ENERGY USA INC,TEAPOT EAST,43.298623,-106.176139,2000,140,140,0,0,366,69,Cret. Upr,SHANNON,20.5,,,,,,
2506491,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.300156,-106.185493,2000,266,266,0,0,366,0,Cret. Upr,SHANNON,35.7,,,,,,
2506492,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.299905,-106.183513,2000,60,60,0,0,122,8,Cret. Upr,SHANNON,35.7,,,,,,
2506493,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.300135,-106.190328,2000,233,233,0,0,300,85,Cret. Upr,SHANNON,35.7,,,,,,
2506498,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.300149,-106.187999,2000,560,560,0,0,366,0,Cret. Upr,SHANNON,35.7,,,,,,
2506502,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.301927,-106.190422,2000,266,266,0,0,366,240,Cret. Upr,SHANNON,35.7,,,,,,
2506506,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.301915,-106.185455,2000,799,799,0,0,366,398,Cret. Upr,SHANNON,35.7,,,,,,
2506508,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.301929,-106.183043,2000,266,266,0,0,366,0,Cret. Upr,SHANNON,35.7,,,,,,
2506511,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.301915,-106.192887,2000,106,106,0,0,366,0,Cret. Upr,SHANNON,35.7,,,,,,
2506517,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.303701,-106.195351,2000,266,266,0,0,366,266,Cret. Upr,SHANNON,35.7,,,,,,
2506518,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.303859,-106.188051,2000,311,311,0,0,184,470,Cret. Upr,SHANNON,35.7,,,,,,
2506528,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.305499,-106.192887,2000,92,92,0,0,184,35,Cret. Upr,SHANNON,35.7,,,,,,
2506529,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.303707,-106.192887,2000,92,92,0,0,184,149,Cret. Upr,SHANNON,35.7,,,,,,
2506530,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.305493,-106.195352,2000,63,63,0,0,184,63,Cret. Upr,SHANNON,35.7,,,,,,
2506540,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.307587,-106.192706,2000,114,114,0,0,184,58,Cret. Upr,SHANNON,35.7,,,,,,
2506545,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.307427,-106.190422,2000,508,508,0,0,366,1068,Cret. Upr,SHANNON,35.7,,,,,,
2506552,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.309032,-106.195092,2000,58,58,0,0,184,114,Cret. Upr,SHANNON,35.7,,,,,,
2506569,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.312768,-106.198020,2000,267,267,0,0,184,100,Cret. Upr,SHANNON,35.7,,,,,,
2506598,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.326275,-106.234569,2000,154,154,0,0,92,2986,Cret. Upr,WALL CREEK-2,35.7,,,,,,
2506646,FDL OPERATING LLC,SALT CREEK,43.340417,-106.232216,2000,1531,1531,0,0,366,188575,Cret. Upr,WALL CREEK-2,12.0,,,,,,
2506699,FDL OPERATING LLC,SALT CREEK,43.346523,-106.263034,2000,0,0,0,0,396,0,Cret. Upr,WALL CREEK-2,,,,,,,
2506700,FDL OPERATING LLC,SALT CREEK,43.344515,-106.234202,2000,940,940,0,0,365,97542,Cret. Upr,WALL CREEK-2,12.0,,,,,,
2506720,FDL OPERATING LLC,SALT CREEK,43.351936,-106.290112,2000,419,419,0,0,361,11541,Cret. Upr,WALL CREEK-2,12.3,,,,,,
2506723,FDL OPERATING LLC,SALT CREEK,43.353106,-106.297153,2000,1489,1489,0,0,356,11317,Cret. Upr,WALL CREEK-2,12.3,,,,,,
2506730,FDL OPERATING LLC,SALT CREEK,43.354266,-106.283436,2000,0,0,0,0,396,0,Cret. Upr,WALL CREEK-2,,,,,,,
2506733,FDL OPERATING LLC,SALT CREEK,43.354969,-106.291075,2000,0,0,0,0,396,0,Cret. Upr,WALL CREEK-2,,,,,,,
2506756,FDL OPERATING LLC,SALT CREEK,43.356137,-106.293483,2000,525,525,0,0,362,31644,Cret. Upr,WALL CREEK-2,12.3,,,,,,
2506771,FDL OPERATING LLC,SALT CREEK,43.357846,-106.288427,2000,1805,1805,0,0,362,53554,Cret. Upr,WALL CREEK-2,12.3,,,,,,
2506773,FDL OPERATING LLC,SALT CREEK,43.357888,-106.283463,2000,541,541,0,0,366,13401,Cret. Upr,WALL CREEK-2,12.3,,,,,,
2506774,FDL OPERATING LLC,SALT CREEK,43.358110,-106.263840,2000,0,0,0,0,792,0,Cret. Upr,WALL CREEK,,,,,,,
2506774,FDL OPERATING LLC,SALT CREEK,43.358110,-106.263840,2000,0,0,0,0,396,0,Cret. Upr,WALL CREEK-2,,,,,,,
2506775,FDL OPERATING LLC,SALT CREEK,43.357971,-106.273728,2000,322,322,0,0,344,20712,Cret. Upr,WALL CREEK-2,12.3,,,,,,
2506778,FDL OPERATING LLC,SALT CREEK,43.357929,-106.278692,2000,378,378,0,0,364,10660,Cret. Upr,WALL CREEK-2,,,,,,,
